Age,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Gender_Male,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,JobRole_Business Development Executive,JobRole_Data Analyst,JobRole_Data Scientist,JobRole_Digital Marketing Manager,JobRole_Finance Manager,JobRole_Financial Analyst,JobRole_HR Executive,JobRole_Marketing Executive,JobRole_Operations Executive,JobRole_Operations Manager,JobRole_Recruiter,JobRole_SEO Specialist,JobRole_Sales Executive,JobRole_Sales Manager,JobRole_Software Engineer,JobRole_Support Executive,JobRole_System Administrator
22,5,0.0,0.0,0.0,2.0,2,1.5,0,31,4.0,41833.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3,18.0,8.0,7.0,2.0,1,4.0,0,36,9.0,153934.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,4,6.0,1.0,1.0,5.0,4,3.0,0,10,2.0,83272.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,1,7.0,2.0,0.0,3.0,4,2.0,0,26,8.0,57758.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,3,0.0,0.0,0.0,3.0,3,3.0,1,20,1.0,38782.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,0.0,0.0,0.0,5.0,3,3.0,0,9,2.0,41705.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,3,4.0,2.0,2.0,4.0,3,3.0,0,15,3.0,61319.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,3,1.0,0.0,0.0,3.0,4,3.0,0,9,9.0,41828.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,10.0,6.0,0.0,4.0,3,2.0,1,7,0.0,78754.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1,1.0,1.0,0.0,1.5,3,4.0,0,26,10.0,31095.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,2,5.0,2.0,0.0,4.0,3,5.0,0,24,3.0,63888.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2,6.0,0.0,0.0,3.0,3,4.0,1,12,3.0,70245.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,4,8.0,3.0,1.0,5.0,4,3.0,0,20,8.0,103463.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,2,6.0,4.0,3.0,3.0,2,3.0,0,14,5.0,76615.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,5,18.0,17.5,7.5,5.0,2,3.0,0,22,1.0,190143.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5,5.0,5.0,3.0,5.0,3,2.0,0,16,6.0,80194.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,2,10.0,0.0,0.0,3.0,3,3.0,0,29,5.0,88006.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,10.0,5.0,5.0,3.0,2,4.0,0,32,6.0,91944.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2,6.0,5.0,0.0,3.0,3,4.0,1,19,5.0,76615.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,5,1.0,0.0,0.0,4.0,4,4.0,0,35,3.0,57307.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,2,18.0,13.0,1.0,5.0,2,3.0,0,32,4.0,125683.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2,3.0,3.0,0.0,2.0,3,3.0,0,20,5.0,46012.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,2,0.0,0.0,0.0,5.0,3,4.0,0,40,8.0,34311.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,3,1.0,1.0,1.0,5.0,3,3.0,1,20,1.0,45851.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,2,5.0,0.0,0.0,5.0,4,3.0,0,8,10.0,62357.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,3,16.0,12.0,7.5,5.0,3,3.0,1,35,8.0,142188.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0.0,0.0,0.0,3.0,3,3.0,1,13,9.0,22208.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,27.0,5.0,0.0,2.0,3,2.0,1,6,0.0,148048.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,2,1.0,0.0,0.0,2.0,3,4.0,1,16,3.0,45024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,2,6.0,3.0,1.0,3.0,3,5.0,0,5,5.0,76615.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,8.0,6.0,4.0,4.0,4,3.0,1,34,8.0,76450.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2,0.0,0.0,0.0,5.0,3,2.0,1,6,5.0,26236.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,2,32.0,17.5,7.5,5.0,2,4.0,0,33,3.0,209193.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2,0.0,0.0,0.0,4.0,2,3.0,0,15,1.0,27533.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,2,18.0,0.0,0.0,1.5,1,3.0,1,15,4.0,131833.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,5,5.0,4.0,2.0,2.0,1,2.0,1,14,7.0,79338.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,2,1.0,0.0,0.0,1.5,4,3.0,1,39,7.0,34028.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,2,9.0,5.0,5.0,3.0,3,4.0,1,5,5.0,83619.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,2,11.0,8.0,2.0,3.0,3,4.0,1,26,5.0,76615.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,5,2.0,1.0,0.0,1.5,3,3.0,0,17,0.0,61996.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,2,32.0,17.5,7.5,3.0,4,3.0,1,16,7.0,210095.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0.0,0.0,0.0,2.0,3,2.0,0,35,3.0,29575.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,3,12.0,12.0,4.0,4.0,4,2.0,0,38,1.0,110321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,3,4.0,3.0,0.0,3.0,3,5.0,0,23,0.0,67428.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0.0,0.0,0.0,3.0,4,4.0,0,13,6.0,25525.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,3,3.0,1.0,1.0,3.0,3,3.0,0,33,1.0,54027.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,2.0,1.0,0.0,5.0,2,4.0,0,29,3.0,36546.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,1.0,0.0,0.0,2.0,3,4.0,0,34,3.0,44135.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,3,8.0,2.0,1.0,3.0,3,4.0,1,34,9.0,89883.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,13.0,10.0,0.0,3.0,2,1.5,1,27,5.0,76615.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,4,16.0,1.0,1.0,4.0,3,2.0,0,15,1.0,158330.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,1,13.0,0.0,0.0,5.0,3,4.0,0,9,0.0,90804.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,4,3.0,3.0,0.0,3.0,1,3.0,0,26,5.0,63849.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,25.0,17.5,1.0,3.0,4,5.0,0,3,2.0,179095.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2,20.0,12.0,6.0,1.5,3,4.0,0,36,0.0,147323.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,16.0,12.0,7.5,4.0,4,5.0,0,5,7.0,100392.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,5,0.0,0.0,0.0,3.0,3,3.0,0,20,3.0,46066.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1,0.0,0.0,0.0,2.0,3,5.0,0,20,9.0,29225.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,1.0,0.0,0.0,3.0,3,3.0,0,5,6.0,35505.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,2,1.0,1.0,1.0,3.0,3,5.0,0,10,9.0,40461.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,3,6.0,0.0,0.0,1.5,4,2.0,1,16,1.0,76393.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0.0,0.0,0.0,3.0,2,3.0,0,25,5.0,76615.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,1,1.0,1.0,1.0,4.0,4,4.0,1,25,5.0,29651.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,4.0,4.0,4.0,2.0,4,3.0,1,30,6.0,50785.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,2,3.0,3.0,0.0,3.0,3,3.0,0,14,0.0,49842.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,2,3.0,2.0,0.0,4.0,4,5.0,1,22,0.0,58945.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,2,1.0,0.0,0.0,3.0,3,3.0,0,28,1.0,39156.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,3,20.0,6.0,3.0,3.0,4,4.0,1,30,10.0,170310.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,2,12.0,7.0,1.0,3.0,3,2.0,0,19,1.0,95445.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,2,21.0,17.5,7.5,4.0,1,4.0,1,38,4.0,147860.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,2,4.0,4.0,2.0,5.0,4,4.0,0,20,0.0,54436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,5,24.0,17.5,7.5,4.0,3,3.0,1,35,10.0,227479.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,5,25.0,17.0,7.5,1.5,3,1.5,0,22,1.0,227479.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,2,6.0,4.0,4.0,3.0,3,3.0,1,15,5.0,76615.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,2,19.0,6.0,1.0,5.0,2,1.5,0,11,2.0,129078.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,1,0.0,0.0,0.0,1.5,3,1.5,1,34,3.0,18000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2,7.0,0.0,0.0,5.0,4,4.0,1,24,0.0,78127.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,2,3.0,0.0,0.0,5.0,1,2.0,1,6,4.0,41548.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,2,16.0,16.0,1.0,1.5,2,2.0,0,17,3.0,119176.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,3,20.0,7.0,6.0,5.0,1,4.0,0,28,7.0,168163.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,4,13.0,3.0,0.0,3.0,3,2.0,0,31,2.0,136612.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,4,15.0,3.0,2.0,5.0,3,3.0,1,36,9.0,151904.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,2,7.0,1.0,0.0,3.0,4,2.0,0,9,0.0,68004.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,3,3.0,0.0,0.0,3.0,4,3.0,0,10,9.0,58388.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,2,28.0,0.0,0.0,4.0,3,4.0,1,21,4.0,185851.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,1,0.0,0.0,0.0,4.0,2,4.0,0,34,0.0,27063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,3,7.0,0.0,0.0,1.5,4,3.0,0,31,10.0,78920.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,23.0,4.0,0.0,4.0,4,2.0,1,29,4.0,127257.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,2,2.0,1.0,1.0,2.0,3,2.0,1,11,8.0,40523.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2,18.0,1.0,0.0,3.0,3,3.0,1,33,4.0,131953.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,3,0.0,0.0,0.0,3.0,4,5.0,0,1,1.0,50342.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,1.0,1.0,0.0,3.0,3,3.0,1,21,1.0,47316.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,14.0,9.0,7.5,3.0,3,3.0,1,23,9.0,111209.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,4,21.0,0.0,0.0,2.0,3,2.0,1,9,8.0,185169.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,2,9.0,3.0,2.0,2.0,1,4.0,1,1,4.0,84712.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,2,17.0,6.0,2.0,1.5,3,4.0,1,21,10.0,124155.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,5.0,5.0,5.0,3.0,3,4.0,0,22,7.0,76556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,3,0.0,0.0,0.0,5.0,2,5.0,1,4,9.0,50984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,5,12.0,9.0,5.0,2.0,1,3.0,0,1,3.0,141630.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,2,0.0,0.0,0.0,5.0,2,2.0,0,10,1.0,28931.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,3,4.0,0.0,0.0,4.0,3,3.0,0,15,3.0,63401.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,3,25.0,0.0,0.0,4.0,4,4.0,0,36,10.0,203563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,4,12.0,7.0,3.0,4.0,4,4.0,1,29,3.0,130234.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,2,10.0,3.0,2.0,5.0,3,3.0,0,5,10.0,86352.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,3,13.0,4.0,4.0,2.0,3,4.0,0,29,8.0,119868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,3,23.0,12.0,6.0,3.0,4,4.0,0,27,9.0,182492.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,2,2.0,2.0,0.0,4.0,2,5.0,0,25,10.0,45654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,2.0,2.0,0.0,4.0,3,3.0,0,16,5.0,40861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,2,16.0,9.0,4.0,5.0,4,4.0,0,16,9.0,126194.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,3,2.0,0.0,0.0,1.5,1,3.0,0,36,5.0,54657.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,4,15.0,9.0,4.0,4.0,4,4.0,0,25,4.0,152839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,3,13.0,8.0,3.0,3.0,4,5.0,0,1,5.0,129004.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,3,11.0,2.0,1.0,3.0,1,3.0,0,5,0.0,104531.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,3.0,3.0,1.0,3.0,1,4.0,0,20,4.0,54956.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1,11.0,2.0,2.0,4.0,1,4.0,0,5,5.0,79853.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,28.0,17.5,7.5,5.0,3,2.0,1,36,7.0,175965.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,16.0,8.0,1.0,3.0,3,3.0,0,29,3.0,115537.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2,7.0,1.0,1.0,5.0,3,2.0,1,34,4.0,62084.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,2,0.0,0.0,0.0,3.0,2,5.0,0,18,3.0,42541.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2,4.0,2.0,1.0,2.0,4,4.0,1,2,6.0,60802.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,8.0,7.0,4.0,1.5,3,2.0,1,16,9.0,73251.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,22.0,17.0,7.5,1.5,1,2.0,0,29,5.0,144627.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2,19.0,13.0,4.0,3.0,3,3.0,1,33,3.0,135213.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2,10.0,2.0,2.0,3.0,3,3.0,0,16,5.0,76615.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,4,0.0,0.0,0.0,4.0,3,1.5,0,35,3.0,34827.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,4,0.0,0.0,0.0,4.0,2,3.0,1,17,7.0,45181.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,33.0,17.5,2.0,1.5,2,3.0,1,4,10.0,227479.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,1,9.0,0.0,0.0,2.0,4,2.0,0,4,2.0,60468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,3,9.0,1.0,0.0,3.0,4,4.0,1,25,7.0,94136.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,4,10.0,7.0,2.0,3.0,3,5.0,0,33,1.0,121609.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,3,5.0,0.0,0.0,2.0,3,4.0,0,14,5.0,75046.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,1,34.5,12.0,3.0,2.0,3,4.0,1,24,7.0,190607.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,2,7.0,1.0,0.0,3.0,3,3.0,1,11,5.0,76615.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,4,11.0,6.0,3.0,5.0,3,3.0,0,25,5.0,122657.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,22.0,15.0,7.5,2.0,4,3.0,0,28,8.0,176309.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,3,26.0,17.5,7.5,3.0,3,4.0,1,7,9.0,209284.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,2,5.0,2.0,1.0,3.0,3,5.0,1,36,9.0,62061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,2,0.0,0.0,0.0,4.0,3,4.0,0,10,1.0,34233.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,5.0,0.0,0.0,3.0,4,5.0,0,36,10.0,55702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,3,17.0,14.0,3.0,2.0,4,4.0,0,31,0.0,147039.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,1,1.0,1.0,1.0,4.0,1,3.0,0,19,1.0,26588.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,2,8.0,0.0,0.0,3.0,3,3.0,0,18,4.0,72263.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,2,23.0,17.5,0.0,3.0,3,2.0,0,6,5.0,151301.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,2,14.0,6.0,1.0,3.0,3,1.5,0,28,0.0,100937.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,1,7.0,7.0,7.0,3.0,3,4.0,0,7,6.0,227479.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,23.0,17.5,7.0,3.0,4,3.0,0,38,10.0,178121.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,3,15.0,7.0,0.0,2.0,3,3.0,0,12,3.0,131049.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,2,5.0,1.0,1.0,3.0,4,3.0,0,34,8.0,59371.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1,5.0,4.0,0.0,1.5,2,3.0,0,25,5.0,51345.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,1,2.0,0.0,0.0,4.0,4,3.0,0,17,8.0,35433.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,4,0.0,0.0,0.0,2.0,4,3.0,1,33,0.0,38465.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,1.0,0.0,0.0,1.5,3,3.0,1,23,3.0,35650.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0.0,0.0,0.0,4.0,3,4.0,0,9,1.0,32378.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
